id,video_id,timestamp_start,timestamp_end,content,translated_content,created_at,lang_detected
861,6rw0NJdxgMs,669.112,676.56,ຊິເອົາອີກ 3 ຊົ່ວໂມງ ມື້ນີ້ໄດ້ 340 ກິໂລແມັດ 350 ກິໂລແມັດ,,2026-06-04 05:51:47.124748+00,unknown
862,6rw0NJdxgMs,678,680.56,ຕົວຈິງແລ້ວກໍ່ພໍດີບໍ່ຫຼາຍແທ້ໆ,,2026-06-04 05:51:47.124748+00,unknown
863,6rw0NJdxgMs,681.581,689.24,ແລະມັນບໍ່ຮ້ອນຫຼາຍມື້ນີ້ມັນພຽງແຕ່ 31° ແຕ່ແມ່ນແລ້ວຂ້ອນຂ້າງຫນ້າເບື່ອໃນມື້ນີ້ uh,,2026-06-04 05:51:47.124748+00,unknown
864,6rw0NJdxgMs,689.8,696.2,ມັນບໍ່ມີຫຍັງແທ້ໆທີ່ບໍ່ເຫັນບໍ່ມີຫຍັງເກີດຂຶ້ນຂ້ອຍດີໃຈທີ່ຂ້ອຍຫມາຍຄວາມວ່າຂ້ອຍດີໃຈທີ່ບໍ່ມີຫຍັງເກີດຂຶ້ນມັນເປັນ,,2026-06-04 05:51:47.124748+00,unknown
865,6rw0NJdxgMs,696.2,703.48,ມື້ທີ່ດີທີ່ບໍ່ມີຫຍັງເກີດຂື້ນກັບລົດຖີບ uh ແຕ່ແມ່ນແລ້ວມາເບິ່ງໃຫ້ເບິ່ງ ວ່າ,,2026-06-04 05:51:47.124748+00,unknown
866,6rw0NJdxgMs,703.48,705.563,ມື້ຍັງບໍ່ຫມົດແລ້ວ,,2026-06-04 05:51:47.124748+00,unknown
867,6rw0NJdxgMs,719.56,723.44,ສໍາລັບລາວ ເບິ່ງຄືວ່າ,,2026-06-04 05:51:47.124748+00,unknown
868,6rw0NJdxgMs,723.44,728.12,ໃນອາຊີແລະປະເທດກໍາປູເຈຍ. ມີເຄື່ອງສາກແຕ່ນີ້,,2026-06-04 05:51:47.124748+00,unknown
869,6rw0NJdxgMs,728.12,736.04,ບໍ່ມີສາຍສາກອີກແລ້ວ ໃນປະເທດກຳປູເຈຍໃນເມືອງໃຫຍ່ uh ແຕ່ເຂົາເຈົ້າມີຮ້ານ Amazon ຮ້ານນີ້ຢູ່,,2026-06-04 05:51:47.124748+00,unknown
870,6rw0NJdxgMs,737.04,741.92,ທົ່ວທຸກແຫ່ງ ແລະເບິ່ງຄືເກົ່າ ສະນັ້ນຂ້ອຍຮູ້ຢູ່ສະເໝີວ່າປລັກສຽບ,,2026-06-04 05:51:47.124748+00,unknown
871,6rw0NJdxgMs,741.92,749.16,ຢູ່ໃສຄືກັບວ່າຂ້ອຍສຽບໃສ່ຢູ່ບ່ອນນັ້ນ ແລ້ວນີ້ຈະເປັນຂອງຂ້ອຍໄປສະຖານີສາກໄຟ,,2026-06-04 05:51:47.124748+00,unknown
872,6rw0NJdxgMs,750.44,752.48,ກັບກາເຟດີ,,2026-06-04 05:51:47.124748+00,unknown
921,6rw0NJdxgMs,1018.834,1020.72,ສຸກສັນວັນທີ່ຄົນມີຄວາມສຸກ,,2026-06-04 05:51:47.124748+00,unknown
873,6rw0NJdxgMs,753.918,757.732,"ທີ່ຢູ່ບ່ອນນັ້ນພວກເຮົາຈະໄປມື້ອື່ນ - ແມ່ນແລ້ວ 4,000 ເກາະທີ່ນີ້",,2026-06-04 05:51:47.124748+00,unknown
874,6rw0NJdxgMs,757.732,761.612,ໂອ້ຍ - ບໍ່ມີທະເລໃຫຍ່ປານໃດ ແຕ່ເຮືອຂ້າມນໍ້າຂອງ ດອນເດ,,2026-06-04 05:51:47.124748+00,unknown
875,6rw0NJdxgMs,763.769,766.096,ັອດ,,2026-06-04 05:51:47.124748+00,unknown
876,6rw0NJdxgMs,766.659,767.369,ຂ້ອຍ,,2026-06-04 05:51:47.124748+00,unknown
877,6rw0NJdxgMs,768.713,769.634,ໄປຮອດບ່ອນນັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
878,6rw0NJdxgMs,769.634,771.409,. ferry,,2026-06-04 05:51:47.124748+00,cy
879,6rw0NJdxgMs,771.409,773.986,yeah - ຕື່ນເຕັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
880,6rw0NJdxgMs,775.643,776.301,ດີ - ແມ່ນ,,2026-06-04 05:51:47.124748+00,unknown
881,6rw0NJdxgMs,776.301,777.883,ແລ້ວມາເບິ່ງ,,2026-06-04 05:51:47.124748+00,unknown
882,6rw0NJdxgMs,777.883,779.655,ມື້ປະຕິບັດມື້ອື່ນ,,2026-06-04 05:51:47.124748+00,unknown
883,6rw0NJdxgMs,781.625,782.187,ok,,2026-06-04 05:51:47.124748+00,sk
884,6rw0NJdxgMs,786.597,791.549,69 ກິໂລແມັດໄປໄລຍະ 73,,2026-06-04 05:51:47.124748+00,unknown
885,6rw0NJdxgMs,795.989,798.222,ແຕ່ນີ້ແມ່ນວິທີທີ່ພວກເຮົາມ້ວນໃນປັດຈຸບັນ,,2026-06-04 05:51:47.124748+00,unknown
886,6rw0NJdxgMs,799.535,805.978,ແລະຂ້ອຍຕ້ອງເວົ້າວ່າຂ້ອຍມັກວິທີການໃຫມ່ນີ້ລະບົບໃຫມ່ນີ້,,2026-06-04 05:51:47.124748+00,unknown
887,6rw0NJdxgMs,805.978,806.842,ຂ້ອຍຫມາຍເຖິງ,,2026-06-04 05:51:47.124748+00,unknown
888,6rw0NJdxgMs,808.686,820.055,ມໍເຕີ uh ເພາະວ່າປົກກະຕິແລ້ວຂ້ອຍຂັບລົດຂອງນາງເປົ່າແລະຫຼັງຈາກນັ້ນຂ້ອຍຄິດຄ່າປະມານ 3 ຫຼື 4 ຊົ່ວໂມງແລ້ວ,,2026-06-04 05:51:47.124748+00,unknown
889,6rw0NJdxgMs,820.055,826.549,"ໄປອີກ, ແຕ່ຕອນນີ້ກັບຮ້ານ Amazon ນ້ອຍໆທີ່ຂ້ອຍຮູ້ວ່າຂ້ອຍສາມາດສຽບໄຟ",,2026-06-04 05:51:47.124748+00,unknown
890,6rw0NJdxgMs,826.549,831.277,ໄດ້ໄວກວ່ານີ້ແລະຂ້ອຍຮູ້ວ່າຂ້ອຍສາມາດສາກໄຟ,,2026-06-04 05:51:47.124748+00,unknown
891,6rw0NJdxgMs,832.184,836.853,ໄດ້ໄວກວ່ານີ້. ຜ່ອນຄາຍຂ້ອຍສະເຫມີວ່າ,,2026-06-04 05:51:47.124748+00,unknown
892,6rw0NJdxgMs,837.603,838.742,ລາວເຮັດຫຍັງຢູ່,,2026-06-04 05:51:47.124748+00,unknown
893,6rw0NJdxgMs,840.48,844.527,ຂ້ອຍຕ້ອງໃຫ້ເຈົ້າຮູ້ສະເໝີ ຄືເອົາສາຍອອກສຽບໃສ່ເຈົ້າ ໂອ້,,2026-06-04 05:51:47.124748+00,unknown
894,6rw0NJdxgMs,844.527,850.015,ກິ່ນມັນຍັງບໍ່ໝົດ,,2026-06-04 05:51:47.124748+00,unknown
895,6rw0NJdxgMs,850.015,855.998,ຂ້ອຍຮູ້ສຶກມັກ ແລະ ໂດຍສະເພາະກັບ Gulsah ແມ່ນເຈົ້າສາມາດລົມກັນໄດ້ໜຶ່ງຊົ່ວໂມງ,,2026-06-04 05:51:47.124748+00,unknown
896,6rw0NJdxgMs,855.998,859.222,ແລະເຂົາເຈົ້າຄືວ່າ ໂອ້ຍ ເຮົາໄປໄດ້ແລ້ວ ມັນເຢັນໆ,,2026-06-04 05:51:47.124748+00,unknown
897,6rw0NJdxgMs,859.222,862.744,ສະນັ້ນ ມື້ນີ້ຂ້ອຍຄິດຄ່າທັງໝົດຄື 3 ຊົ່ວໂມງເຄິ່ງ,,2026-06-04 05:51:47.124748+00,unknown
898,6rw0NJdxgMs,863.713,868.56,ແລະຍັງ,,2026-06-04 05:51:47.124748+00,unknown
899,6rw0NJdxgMs,868.56,874.453,ອີກຫຼາຍ 35 ກິໂລແມັດ. ຕ້ອງເຊຍຜູ້ຊາຍ,,2026-06-04 05:51:47.124748+00,unknown
900,6rw0NJdxgMs,875.453,880.065,uh ເຈົ້າຍັງຕ້ອງພັກຜ່ອນ ເຈົ້າຮູ້ວ່າມັນເປັນສ່ວນຫນຶ່ງຂອງມັນ,,2026-06-04 05:51:47.124748+00,unknown
901,6rw0NJdxgMs,880.878,884.723,ໂດຍສະເພາະເສັ້ນທາງທີ່ຫນ້າເບື່ອເຊັ່ນນີ້ມັນບໍ່,,2026-06-04 05:51:47.124748+00,unknown
902,6rw0NJdxgMs,885.442,890.08,ສະບາຍແຕ່ມື້ອື່ນຈະຫນ້າສົນໃຈຫຼາຍພວກເຮົາຈະໄປເກາະ,,2026-06-04 05:51:47.124748+00,unknown
903,6rw0NJdxgMs,890.08,892.27,ah ທີ່ຫນ້າຫວາດ,,2026-06-04 05:51:47.124748+00,unknown
904,6rw0NJdxgMs,892.739,893.337,ສຽວ,,2026-06-04 05:51:47.124748+00,unknown
905,6rw0NJdxgMs,894,894.853,ໂຮງແຮມ,,2026-06-04 05:51:47.124748+00,unknown
906,6rw0NJdxgMs,906,909.992,wow ພວກເຮົາຢູ່ປາກເຊ guys,,2026-06-04 05:51:47.124748+00,unknown
907,6rw0NJdxgMs,910.93,915.193,woh ແມ່ນຫຍັງເມືອງງາມແທ້ໆ,,2026-06-04 05:51:47.124748+00,unknown
908,6rw0NJdxgMs,916.131,923.633,ແລະ uh 3% ຫມໍ້ໄຟ 6 km ເຖິງໂຮງແຮມແລະຂ້ອຍມີ ທັງ,,2026-06-04 05:51:47.124748+00,unknown
909,6rw0NJdxgMs,936.04,937.051,ຫມົດ,,2026-06-04 05:51:47.124748+00,unknown
910,6rw0NJdxgMs,941.741,945.915,6 ກິໂລແມັດ. ສະອາດຫຼາຍ,,2026-06-04 05:51:47.124748+00,unknown
911,6rw0NJdxgMs,945.915,949.171,ແລະດີຫຼາຍທີ່ເຈົ້າຮູ້ວ່າການສັນຈອນບໍ່ຮ້າຍຫຼາຍ,,2026-06-04 05:51:47.124748+00,unknown
912,6rw0NJdxgMs,949.171,956.645,ຂ້ອຍມັກມັນແທ້ໆ ແລະທຸກໂຮງແຮມທີ່ເຮົາໄປມາຕະຫຼອດ,,2026-06-04 05:51:47.124748+00,unknown
913,6rw0NJdxgMs,957.958,960.367,ສະອາດບໍ່ແພງ,,2026-06-04 05:51:47.124748+00,unknown
914,6rw0NJdxgMs,961.618,963.818,ບາງຄົນກໍ່ມ່ວນຢູ່ທີ່ນັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
915,6rw0NJdxgMs,965.162,966.331,ຂ້ອຍກໍ່ເຮັດໄດ້ຄືກັນ,,2026-06-04 05:51:47.124748+00,unknown
916,6rw0NJdxgMs,966.331,968.695,ah ຂ້ອຍມັກຂີ່ລົດໃນຕົວເມືອງ,,2026-06-04 05:51:47.124748+00,unknown
917,6rw0NJdxgMs,972.603,975.896,ແມ່ນດີທີ່ສຸດ ແຕ່ບໍ່ມີກະເປົ໋າກໍ່,,2026-06-04 05:51:47.124748+00,unknown
918,6rw0NJdxgMs,987.13,987.65,ມ່ວນ ຍິ່ງ,,2026-06-04 05:51:47.124748+00,unknown
919,6rw0NJdxgMs,996.2,997.64,ເຮັດໃຫ້ລາວຍິ້ມໄດ້,,2026-06-04 05:51:47.124748+00,unknown
920,6rw0NJdxgMs,1006.64,1007.86,ຂ້ອຍມັກສິ່ງເຫຼົ່ານີ້,,2026-06-04 05:51:47.124748+00,unknown
925,6rw0NJdxgMs,1134,1137.32,ນີ້ ຢູ່ບ່ອນນັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
926,6rw0NJdxgMs,1140.92,1141.464,.,,2026-06-04 05:51:47.124748+00,unknown
927,6rw0NJdxgMs,1143.246,1144.018,yeah,,2026-06-04 05:51:47.124748+00,tr
928,6rw0NJdxgMs,1155.713,1162.101,yeah ເມືອງແມ່ນມ່ວນທີ່ມ່ວນໃນເມືອງຂ້ອຍມັກວ່າ,,2026-06-04 05:51:47.124748+00,unknown
929,6rw0NJdxgMs,1168.76,1175.153,"ok ຫ້ອງຫ້າແລະຫົກພວກເຮົາຈ່າຍ 220,000",,2026-06-04 05:51:47.124748+00,unknown
930,6rw0NJdxgMs,1176.247,1178.576,ອັນນີ້ slippery,,2026-06-04 05:51:47.124748+00,no
931,6rw0NJdxgMs,1182.341,1183.501,oh yeah ງາມ,,2026-06-04 05:51:47.124748+00,id
932,6rw0NJdxgMs,1202.004,1203.352,huh - ຊຸ່ມຊື້ນ,,2026-06-04 05:51:47.124748+00,unknown
933,6rw0NJdxgMs,1203.977,1207.96,ທີ່ນີ້ yeah ເລັກນ້ອຍ yeah oh mosquitoes,,2026-06-04 05:51:47.124748+00,en
934,6rw0NJdxgMs,1209.054,1211.4,oh ແທ້ - ອາດຈະເປັນ,,2026-06-04 05:51:47.124748+00,unknown
935,6rw0NJdxgMs,1218.2,1222.546,ສູນທຸກສິ່ງທຸກຢ່າງ zeroed,,2026-06-04 05:51:47.124748+00,unknown
936,6rw0NJdxgMs,1226.176,1227.296,ແມ່ນແລ້ວ,,2026-06-04 05:51:47.124748+00,unknown
937,6rw0NJdxgMs,1238.32,1246.52,ທີ່ຢູ່ໃກ້ແຕ່ຂ້ອຍຮູ້ວ່າຂ້ອຍຮູ້ວ່າຂ້ອຍກໍາລັງເຮັດຫຍັງຢູ່ເບິ່ງບ່ອນນັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
938,6rw0NJdxgMs,1246.52,1252.2,ແລະ bunga ນີ້ງາມຫຼາຍ. ທຸກທີ່ເຮົາພັກພຽງ,,2026-06-04 05:51:47.124748+00,unknown
939,6rw0NJdxgMs,1252.2,1261.32,ຄືນດຽວເທົ່ານັ້ນ ມື້ອື່ນເຮົາເກືອບຮອດຊາຍແດນ ເຢັນໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆ,,2026-06-04 05:51:47.124748+00,unknown
940,6rw0NJdxgMs,1261.32,1268.64,ໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆ,,2026-06-04 05:51:47.124748+00,unknown
941,6rw0NJdxgMs,1276.046,1278.932,ໆ,,2026-06-04 05:51:47.124748+00,unknown
942,6rw0NJdxgMs,1280.433,1286.067,ໆ ໆ,,2026-06-04 05:51:47.124748+00,unknown
943,6rw0NJdxgMs,1286.067,1290.989,ໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆໆ,,2026-06-04 05:51:47.124748+00,unknown
944,6rw0NJdxgMs,1290.989,1293.037,ໆ,,2026-06-04 05:51:47.124748+00,unknown
945,6rw0NJdxgMs,1293.85,1295.143,ໆ,,2026-06-04 05:51:47.124748+00,unknown
946,6rw0NJdxgMs,1298.707,1302.39,!!!,,2026-06-04 05:51:47.124748+00,unknown
947,6rw0NJdxgMs,1303.828,1309.787,ກິໂລແມັດ,,2026-06-04 05:51:47.124748+00,unknown
948,6rw0NJdxgMs,1309.787,1312.65,5 ຊົ່ວໂມງ 50 ນາທີ ຂີ່,,2026-06-04 05:51:47.124748+00,unknown
949,6rw0NJdxgMs,1313.463,1317.024,ບໍ່ຫຼາຍປານໃດ ແຕ່ກໍ່ບໍ່ມີ,,2026-06-04 05:51:47.124748+00,unknown
950,6rw0NJdxgMs,1321.37,1325.164,ຫຍັງແປກປະຫຼາດແທ້ໆ ບໍ່ມີຫຍັງແປກໆ,,2026-06-04 05:51:47.124748+00,unknown
951,6rw0NJdxgMs,1326.446,1331.358,ເອີ່ ເອີ ເອີ ມັນໄວເກີນໄປໄວ,,2026-06-04 05:51:47.124748+00,unknown
952,6rw0NJdxgMs,1331.358,1337.12,ແທ້ໆ ບໍ່ໄດ້ໂຄ້ງດຽວ ວ້າວ,,2026-06-04 05:51:47.124748+00,unknown
953,nOpmGFkntb4,0,6.48,ສະບາຍດີຕອນເຊົ້າຈາກລະບຽງ Terrace ນ້ອຍໆທີ່ສວຍງາມຂອງພວກເຮົາທີ່ນີ້ທີ່ Liberty Place Guest House ໃນ,,2026-06-04 05:51:47.124748+00,en
954,nOpmGFkntb4,6.48,10.56,ຫຼວງພະບາງ ລາວເຮົາມາກິນເຂົ້າເຊົ້ານຳກັນ I've the same thing,,2026-06-04 05:51:47.124748+00,unknown
955,nOpmGFkntb4,10.56,15.06,every single day since we stay here which is the Omelette and toast and ພວກເຮົາມີ,,2026-06-04 05:51:47.124748+00,en
956,nOpmGFkntb4,15.06,21.66,ກາເຟຂອງພວກເຮົາ ແລະໝາກໄມ້ທີ່ໜ້າຮັກທີ່ສຸດ Dylan's ມີ,,2026-06-04 05:51:47.124748+00,unknown
957,nOpmGFkntb4,21.66,27.42,ຕ່ອນຊີ້ນທີ່ເບິ່ງເປັນເລື່ອງຕະຫຼົກທີ່ສຸດນັ້ນຄືໄສ້ກອກ ແຕ່ພວກມັນໄດ້ເບິ່ງເປັນປາໝຶກດ້ວຍເຫດຜົນບາງຢ່າງ ແຕ່ມັນດີ,,2026-06-04 05:51:47.124748+00,unknown
958,nOpmGFkntb4,27.42,34.02,ຫຼາຍເທື່ອສຸດທ້າຍທີ່ເຈົ້າເຫັນພວກເຮົາ ພວກເຮົາສຳຫຼວດຢູ່ດົນນານ. prabang by foot sort of the Town Center ມີຫຍັງ,,2026-06-04 05:51:47.124748+00,en
959,nOpmGFkntb4,34.02,40.08,ມາເບິ່ງແນ່ວ່າກິນຫຍັງຢູ່ນີ້ ແຕ່ມື້ນີ້ເຮົາມາທ່ຽວຊົມເຂດນອກເມືອງຫຼວງ,,2026-06-04 05:51:47.124748+00,unknown
960,nOpmGFkntb4,40.08,45.54,ພະບາງໃຫ້ຫຼາຍຂຶ້ນໃນແບບຂອງການເດີນທາງທີ່ໜ້າຕື່ນຕາຕື່ນໃຈທີ່ພວກເຮົາຈະມາສະແດງໃຫ້ທ່ານເຫັນໃນພຽງເວລາດຽວເທົ່ານັ້ນ. ອັນທີສອງ,,2026-06-04 05:51:47.124748+00,unknown
961,nOpmGFkntb4,45.54,51.3,ເພາະຄິດວ່າຈະມາຮອດຕອນໃດ ດຽວນີ້ເປັນມື້ສຸດທ້າຍຂອງພວກເຮົາທີ່ຫຼວງພະບາງ ແລະ ມື້ອື່ນ,,2026-06-04 05:51:47.124748+00,unknown
962,nOpmGFkntb4,51.3,57.18,ເຮົາຈະໄປລົດໄຟຄວາມໄວສູງວຽງຈັນ ນະຄອນຫຼວງວຽງຈັນ ຂໍອາຫານນີ້ໃຫ້ຈົບ ແລ້ວໄປ,,2026-06-04 05:51:47.124748+00,unknown
963,nOpmGFkntb4,57.18,62.88,ທ່ຽວນຳກັນເລີຍເດີ້ ກຸນແຈສໍາລັບຍານພາຫະນະຂອງພວກເຮົາສໍາລັບມື້ນີ້ y ໃຫ້ພວກເຮົາສະແດງໃຫ້ທ່ານຮູ້ວ່າພວກເຮົາມີ,,2026-06-04 05:51:47.124748+00,unknown
964,nOpmGFkntb4,67.56,72.48,"ຫຍັງ, ດັ່ງນັ້ນພວກເຮົາໄດ້ຈອງລົດ EV ສະເພາະນີ້ຈາກບໍລິສັດທີ່ເອີ້ນວ່າ discover laos ແລະຕົວຈິງແລ້ວ",,2026-06-04 05:51:47.124748+00,unknown
965,nOpmGFkntb4,72.48,78.3,"ລາຄາພຽງແຕ່ 45 ໂດລາສະຫະລັດສໍາລັບ 8 ຊົ່ວໂມງທັງຫມົດແລະມັນມີສີ່ບ່ອນນັ່ງມີພຽງສອງຄົນເທົ່ານັ້ນ, ແຕ່",,2026-06-04 05:51:47.124748+00,unknown
966,nOpmGFkntb4,78.3,82.14,ຖ້າທ່ານມີ. ສີ່ຄົນລາຄາຖືກຫຼາຍທີ່ຈະຂັບລົດໄປທົ່ວຫຼວງພະບາງໃນນັ້ນສາມາດໄປໄດ້ເຖິງ,,2026-06-04 05:51:47.124748+00,unknown
967,nOpmGFkntb4,82.14,86.88,"170 ກິໂລແມັດ ພວກເຮົາບໍ່ໄດ້ໃຊ້ໃນທຸກມື້ນີ້, ແຕ່ພວກເຮົາອາດຈະໃຊ້ປະມານເຄິ່ງຫນຶ່ງຂອງມັນໄວຫມາຍເຫດ",,2026-06-04 05:51:47.124748+00,unknown
968,nOpmGFkntb4,86.88,92.88,ລາວບໍ່ໄດ້ຫມາຍຄວາມວ່າ 170 ກິໂລແມັດ. ມັນໄປໄດ້ໄກບໍ່ຈຳເປັນຕ້ອງສາກໄຟອີກ,,2026-06-04 05:51:47.124748+00,unknown
969,nOpmGFkntb4,92.88,98.1,ແນ່ນອນ ມັນເປັນລົດໄຟຟ້າທີ່ເຈົ້າຕ້ອງສາກ ມັນມີບ່ອນສາກຢູ່ເມືອງນີ້,,2026-06-04 05:51:47.124748+00,unknown
970,nOpmGFkntb4,98.1,103.8,ຂ້ອຍບໍ່ຮູ້ວ່າມັນໄປໄດ້ 170 ເຮົາຍັງບໍ່ໄດ້ລອງເທື່ອ ລອງບໍ່ລອງ ສິດໃຫ້ຂ້ອຍ,,2026-06-04 05:51:47.124748+00,unknown
971,nOpmGFkntb4,103.8,109.56,"ຍ້າຍບ່ອນນັ່ງນີ້ກັບຄືນໄປບ່ອນທັງຫມົດ, ດັ່ງນັ້ນການທ່ອງທ່ຽວເລັກນ້ອຍຂອງຍານພາຫະນະນ້ອຍໆຂອງພວກເຮົາ, ຂ້ອຍຄິດວ່າມັນເປັນຍີ່ຫໍ້ໃຫມ່",,2026-06-04 05:51:47.124748+00,unknown
972,nOpmGFkntb4,109.56,116.1,"ເພາະວ່າເບິ່ງນີ້ພາດສະຕິກຈະມາ, ໂອ້ແມ່ນແລ້ວ, ມີ AC ທີ່ພວກເຮົາຈະເປີດ",,2026-06-04 05:51:47.124748+00,unknown
973,nOpmGFkntb4,116.1,120.12,ໃນວິນາທີເພາະວ່າພວກເຮົາ ຈະເປີດມັນຮ້ອນຫຼາຍ ເຈົ້າຍັງສາມາດບອກໄດ້ວ່າມັນເປັນຍີ່ຫໍ້ໃຫມ່ເພາະວ່າ,,2026-06-04 05:51:47.124748+00,unknown
974,nOpmGFkntb4,120.12,124.02,ມັນ e ຍັງຖືກຫໍ່ດ້ວຍປລາສຕິກແຕ່ຂ້ອຍຈະບໍ່ເອົາມັນອອກຖ້າພວກເຂົາເອົາສິ່ງນັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
975,nOpmGFkntb4,124.02,129.3,ໃສ່ຕາມຈຸດປະສົງມັນຫນ້າຮັກຫຼາຍມັນເປັນລົດທີ່ຂ້ອຍຈະມັກເປັນເຈົ້າຂອງໃນຊີວິດຈິງມັນ,,2026-06-04 05:51:47.124748+00,unknown
976,nOpmGFkntb4,129.3,135.54,ຫນ້າຮັກແລະມັນເປັນລົດໄຟຟ້າ. ຍານພາຫານະທີ່ງາມແທ້ໆ ຕອນທີ່ເຮົານັ່ງຢູ່ຮ້ານກາເຟມື້ໜຶ່ງ,,2026-06-04 05:51:47.124748+00,unknown
977,nOpmGFkntb4,135.54,140.64,ຢູ່ຫຼວງພະບາງ ເຮົາເຫັນລົດຄັນໜຶ່ງແລ່ນຜ່ານໄປ ແລະ ໄດແລນກໍຄືເຮົາຕ້ອງໄປເບິ່ງ,,2026-06-04 05:51:47.124748+00,unknown
978,nOpmGFkntb4,140.64,144.6,ທັນທີ ເຮົາຕິດຕໍ່ກັບເຂົາວ່າເຮົາຕ້ອງການເຊົ່າໄດ້ບໍ? ອັນນີ້ ແລະ ເຂົາເຈົ້າເປັນແບບນັ້ນ ແນ່ນອນ ເລື່ອງ,,2026-06-04 05:51:47.124748+00,unknown
979,nOpmGFkntb4,144.6,151.2,ນີ້ແມ່ນອັດຕະໂນມັດເຕັມທີ່ ແນ່ນອນວ່າມີສອງ pedals ຫນຶ່ງເລັ່ງຫນຶ່ງ Break um ໃຫ້ເບິ່ງ,,2026-06-04 05:51:47.124748+00,unknown
980,nOpmGFkntb4,152.94,163.26,"ວ່າມັນມີ reverse neutral ແລະຂັບຄືກັນກັບລົດອັດຕະໂນມັດອື່ນໆ, ມັນໄດ້ໄປເຖິງ 168",,2026-06-04 05:51:47.124748+00,unknown
981,nOpmGFkntb4,163.26,168.72,"ກິໂລແມັດ, ສະນັ້ນມັນຍັງ. ຂ້ອນຂ້າງຫຼາຍຮ້ອຍເປີເຊັນ 99 ເວົ້າເຖິງນີ້ ແຕ່",,2026-06-04 05:51:47.124748+00,unknown
982,nOpmGFkntb4,168.72,176.76,ແມ່ນແລ້ວ ມັນເບິ່ງງາມ ອິເລັກໂທຣນິກ ອິເລັກໂທຣນິກ ທີ່ສວຍງາມ ດຽວນີ້ຂ້ອຍຕ້ອງໃສ່ Google Maps,,2026-06-04 05:51:47.124748+00,unknown
983,nOpmGFkntb4,176.76,181.44,ກ່ອນ ກ່ອນທີ່ພວກເຮົາຈະໄປ ຫຼືຈະຂັບລົດໄປທົ່ວເມືອງກ່ອນ ແມ່ນແລ້ວ ເຮົາມາຮູ້ຈັກກັບລົດໜ້ອຍໜຶ່ງ ແລ້ວ,,2026-06-04 05:51:47.124748+00,unknown
984,nOpmGFkntb4,181.44,186.3,", ໃຫ້ເຮົາເຮັດແນວນັ້ນໃຫ້ຂັບ aro ​ແລະ​ບ້ານ​ເມືອງ​ເບິ່ງ​ກ່ອນ​ວ່າ​ຈະ​ຄິດ​ແນວ​ໃດ​ຈະ​ລອງ​ແນວ​ນີ້ ​ເຖິງ​ວ່າ",,2026-06-04 05:51:47.124748+00,unknown
985,nOpmGFkntb4,186.3,190.98,​ບໍ່​ຄິດ​ວ່າ​ມັນ​ຈະ​ຍາກ​ປານ​ນັ້ນ​ບໍ່​ແມ່ນ​ຄື​ລົດ​ເບາະ​ແຕ່​ຢ່າ​ໄປ​ຕຳ​ສິ່ງ​ໃດ,,2026-06-04 05:51:47.124748+00,unknown
986,nOpmGFkntb4,192.42,197.94,​ພ້ອມ​ແລ້ວ​ໂອ​ເຄ ຂັບ​ຂີ່​ຂວາ​ທາງ​ຂວາ ຕ້ອງ ຂັບຊ້າ ເຈົ້າຮູ້,,2026-06-04 05:51:47.124748+00,unknown
987,nOpmGFkntb4,197.94,204.3,ມາເລີ່ມກັນເລີຍວ່າ ອັນນີ້ເລັ່ງຄວາມໄວໄດ້ ຫຼື ບໍ່ພ້ອມແມ່ນແລ້ວ,,2026-06-04 05:51:47.124748+00,unknown
988,nOpmGFkntb4,205.86,211.38,ມັນສະບາຍໆ ແບບນີ້ ເປັນການຂັບຂີ່ທີ່ສະດວກສະບາຍສຳລັບຂ້ອຍແນ່ນອນ ເພາະເຮົາໄປໄດ້ສອງ,,2026-06-04 05:51:47.124748+00,unknown
989,nOpmGFkntb4,211.38,216.84,ກິໂລແມັດຕໍ່ຊົ່ວໂມງ ແຕ່ຕອນນີ້ເຮົາພຽງ ເຂົ້າໄປໃນເສັ້ນທາງໃຫຍ່ນີ້ແມ່ນການເດີນທາງຖະຫນົນທີ່ຫນ້າຕື່ນເຕັ້ນ,,2026-06-04 05:51:47.124748+00,unknown
990,nOpmGFkntb4,217.38,225.6,yeah ຂັບລົດໃນ Tesla ຂອງພວກເຮົາຂັບລົດປະມານຫຼວງພະບາງແມ່ນແລ້ວສິ່ງທີ່ rollers ສູງເຮັດຫຼືດັ່ງນັ້ນຂ້າພະເຈົ້າໄດ້ຍິນ,,2026-06-04 05:51:47.124748+00,unknown
1107,Jja5en9n9pw,15.639,21.32,ฮะมีการรณรงค์นะครับว่าคุณสามารถที่จะขับ,,2026-06-04 05:51:47.124748+00,th
