id,store,app_name,app_category,country,rating,author,review_date,content,lang_detected,sentiment_label,sentiment_score,keyword_category,created_at
1433,google_play,Grab,mobility_superapp,SEA,1,Nanana Tasanee,2026-05-24,การแจ้งเตือนแย่มากๆ พี่เขามาส่งก็ไม่ขึ้นอะไรปกติเขาโทรมาก็ขึ้นแล้ว เดี๋ยวนี้เฉย??? อาหารก็ไม่ได้รับ อดกินไปจ่ะ,th,negative,0.9036,기타,2026-06-05 09:24:42.911098+00
1434,google_play,Grab,mobility_superapp,SEA,1,Kwang Charoenrungruang,2026-05-24,รถเกิดอุบัติเหตุ ก็ไม่ช่วยอะไรเลย,th,negative,0.7928,배차·대기,2026-06-05 09:24:42.911098+00
1435,google_play,Grab,mobility_superapp,SEA,1,ปริญญา ความหมั่น,2026-05-23,ยุง่ยากไนการเปิดแอพ,th,negative,0.8581,기타,2026-06-05 09:24:42.911098+00
1329,google_play,Grab,mobility_superapp,SEA,5,saranya jaturas,2026-06-01,เป็นร้านแรกที่สั่งแล้วประทับใจอร่อยค่ะ,th,positive,0.882,기타,2026-06-05 09:24:42.911098+00
1330,google_play,Grab,mobility_superapp,SEA,5,Phenprapa Sangaram,2026-06-01,จัดส่งรวดเร็ว,th,neutral,0.5078,기타,2026-06-05 09:24:42.911098+00
1331,google_play,Grab,mobility_superapp,SEA,5,PaSa jeen Channel,2026-06-01,ดีจ่ะ แต่ว่าเรื่องสาขาเนี่ย ขอสาขาอันใกล้ขึ้นมาก่อนได้ จะดีมากนะคะ,th,positive,0.6608,기타,2026-06-05 09:24:42.911098+00
1332,google_play,Grab,mobility_superapp,SEA,5,Vankeaw p,2026-06-01,ขี่ดี ราคาถูก พูดจาดี,th,positive,0.5777,요금,2026-06-05 09:24:42.911098+00
1333,google_play,Grab,mobility_superapp,SEA,5,กฤษฏา กุประดิษฐ์,2026-06-01,อิ่มอร่อยทุกครั้งที่สั่ง,th,positive,0.7666,기타,2026-06-05 09:24:42.911098+00
1334,google_play,Grab,mobility_superapp,SEA,1,Neoru,2026-06-01,ติดต่อยาก มีแต่ bot กวย,th,negative,0.8963,기타,2026-06-05 09:24:42.911098+00
1335,google_play,Grab,mobility_superapp,SEA,5,Tae Supakorn Saiprom,2026-06-01,ดี รวดเร็ว,th,positive,0.6187,기타,2026-06-05 09:24:42.911098+00
1336,google_play,Grab,mobility_superapp,SEA,2,KIK. Gallery,2026-06-01,กดราคาตอนมีโปร พอกดแล้วราคากับไปเหมือนเดิม แล้วแอฟก็รั้นสั่งออเดอร์ให้เองเลย น่าเกลียดมาก ยกเลิกก็ยาก เพราะไรเดอร์กดรับไปแล้ว ไม่มีใครกดยกเลิกให้ได้ ต้องกดเข้าศูนย์นั้นอะไรอีก ไม่ทันการ เพราะร้านก็ทำออเดอร์ไปแล้ว เลยต้องจำใจเอามา ระบบมัดมือชก ตั้งโปรถ้าหมดเวลาก็ไม่ควรรั้นสั่งออเดอร์ให้เลย น่าเกลียดเกิน,th,negative,0.9061,배차·대기,2026-06-05 09:24:42.911098+00
1337,google_play,Grab,mobility_superapp,SEA,5,สมศักดิ์,2026-06-01,ใช้บริการรถแบบนี้เป็นครั้งที่ 4 แล้ว มารับถึงบันไดบ้าน ไม่ต้องไปยืนตากแดดข้างถนน ต่อไปจะใช้บริการแบบนี้ตลอด,th,positive,0.5596,배차·대기,2026-06-05 09:24:42.911098+00
1338,google_play,Grab,mobility_superapp,SEA,1,Laksika Srisawat,2026-06-01,แอปกากๆ กว่าจะได้ไรเดอร์ก็นาน แถมชอบไปดึงคนไกลๆได้ไรเดอร์แล้วก็รอนานอยู่ดี ดูหนังจบเป็นเรื่องๆยังไม่ได้รถกลับบ้านเลย ละอาศัยจังหวะฟ้าฝนเกิน ฝนหยดลงมาสองแหมะราคาก็ดีดขึ้นเปนร้อย ฟ้าร้อง แดดออก รถติด บ้านใครจัดงานบวช ขึ้นค่ารถหมด งง สมัครอันลิมิเต็ดก็ไม่รอด ต่อไปคงต้องซื้อม้ามาควบสัญจรเองแล้วล่ะ,th,negative,0.8422,배차·대기,2026-06-05 09:24:42.911098+00
1339,google_play,Grab,mobility_superapp,SEA,5,jlrat5457 chotawee,2026-06-01,ดีเยี่ยมครับ,th,neutral,0.4319,기타,2026-06-05 09:24:42.911098+00
1340,google_play,Grab,mobility_superapp,SEA,5,Chatchanan Chanthaduang,2026-05-31,หิวที่ไรก็เข้าแอพคับ😁,th,neutral,0.5138,기타,2026-06-05 09:24:42.911098+00
1341,google_play,Grab,mobility_superapp,SEA,5,อัครชิต ทีฆะทิพย์สกุล,2026-05-31,ยอดเยี่ยมมาก พูดจาดี มีน้ำใจ บริการ,th,positive,0.7728,서비스,2026-06-05 09:24:42.911098+00
1342,google_play,Grab,mobility_superapp,SEA,5,Mark Kongkratok,2026-05-31,ดีมากไปคับ,th,positive,0.8505,기타,2026-06-05 09:24:42.911098+00
1344,google_play,Grab,mobility_superapp,SEA,5,บางปะกอก รังสิต2,2026-05-31,โอเครดีค่ะสะดวกสบายดีค่ะ,th,positive,0.8361,기타,2026-06-05 09:24:42.911098+00
1345,google_play,Grab,mobility_superapp,SEA,1,Suttikan Pim,2026-05-31,สั่งอาหารอนาน ติดต่อเจ้าหน้าที่​ยาก ไร้ความรับผิดชอบ ถ้าไม่มีคูปอง ส่วนตัวไม่สั่ง และไม่ใช้แอปเแล้ว,th,negative,0.856,기타,2026-06-05 09:24:42.911098+00
1346,google_play,Grab,mobility_superapp,SEA,1,Nine on the sea Pharmacy,2026-05-31,บริการห่วย,th,negative,0.8967,서비스,2026-06-05 09:24:42.911098+00
1347,google_play,Grab,mobility_superapp,SEA,1,เบญจพรรณฯ.,2026-05-31,สมัครยากแล้วถ้าเคยสมัครแล้วจะเอาเมลเดิมอีก🖕,th,negative,0.6579,기타,2026-06-05 09:24:42.911098+00
1348,google_play,Grab,mobility_superapp,SEA,1,Prathan Sanintha,2026-05-31,อัพเดทแล้วโคตรห่วยแตก ปักหมุดอะไรก็ไม่ได้ เสียกบังคับใช้อังกฤษอีก ลบแม่ง,th,negative,0.91,기타,2026-06-05 09:24:42.911098+00
1349,google_play,Grab,mobility_superapp,SEA,5,วิระพงษ์ นักสอน,2026-05-31,ดีมาก สะดวก ส่งไว,th,positive,0.589,기타,2026-06-05 09:24:42.911098+00
1350,google_play,Grab,mobility_superapp,SEA,1,Inw Za,2026-05-31,ค่าส่งเเพง,th,negative,0.7362,기타,2026-06-05 09:24:42.911098+00
1351,google_play,Grab,mobility_superapp,SEA,5,Nittaya Numrueang,2026-05-30,ผักมีความสด ใหม่ และสินค้าคุณภาพดี,th,positive,0.7241,기타,2026-06-05 09:24:42.911098+00
1352,google_play,Grab,mobility_superapp,SEA,5,me D,2026-05-30,เยี่ยม,th,positive,0.5198,기타,2026-06-05 09:24:42.911098+00
1353,google_play,Grab,mobility_superapp,SEA,5,ธีร์รัฐชา วงศ์ธนกฤติกุล,2026-05-30,สุภาพ และตั้งใจทำงานดีค่ะ ขอให้เรียรเก่งๆสำเร็จ,th,positive,0.8411,기타,2026-06-05 09:24:42.911098+00
1354,google_play,Grab,mobility_superapp,SEA,5,อ๋อมแอ๋ม หมูสเต๊ะ,2026-05-30,ส่งไว ตรงพิกัด,th,neutral,0.8652,기타,2026-06-05 09:24:42.911098+00
1895,google_play,Grab,mobility_superapp,SEA,5,Abigail Mallo,2026-06-02,"Super convenient for ride-hailing and food delivery! The app is user-friendly, and the service is reliable. Highly recommend!",en,positive,0.8898,서비스,2026-06-05 09:24:42.911098+00
1896,google_play,Grab,mobility_superapp,SEA,1,HASSAN ALY OMAR KHAN,2026-06-02,not work...,af,negative,0.6854,기타,2026-06-05 09:24:42.911098+00
1902,google_play,Grab,mobility_superapp,SEA,5,09. Darmawan Wira Putera,2026-06-02,anjay gokil,hr,positive,0.7738,기타,2026-06-05 09:24:42.911098+00
1511,google_play,Grab,mobility_superapp,SEA,1,เพื่อนกินหาง่าย เพื่อนแท้หายาก,2026-05-17,ราคาเอาเปรียบ​ไรเดอร์​ชิบหาย,th,negative,0.9328,요금,2026-06-05 09:24:42.911098+00
605,google_play,LOCA Taxi,kokkok,LAO,2,John Bird,2021-08-16,"I find the fares high compared to other ride hailing services elsewhere. With these prices, this app won't become very popular anytime soon. Then again, taxi services of any kind are a ripoff in Laos.",en,negative,0.9435,요금,2026-06-05 09:24:42.911098+00
606,google_play,LOCA Taxi,kokkok,LAO,5,Arounothay Khoungkhakoune,2021-08-12,"Fast, easy and clean. Never let me down. Love it.",en,positive,0.9011,EV·충전,2026-06-05 09:24:42.911098+00
607,google_play,LOCA Taxi,kokkok,LAO,2,Joe Simai,2021-07-19,I wish the app worked as good as the drivers. I have to keep re installing the app everytime I need to use loca. Uhh,en,negative,0.7507,EV·충전,2026-06-05 09:24:42.911098+00
608,google_play,LOCA Taxi,kokkok,LAO,3,Eddielin Almonte,2021-07-13,"I use it almost everyday since I came to Laos. It makes going around Vientiane easier. When I had a problem, their support was very responsive. Update: they need to fix their app though since the info on location of taxi isn't giving correct data. The app is very slow and freezes a lot of times.",en,negative,0.4955,EV·충전,2026-06-05 09:24:42.911098+00
609,google_play,LOCA Taxi,kokkok,LAO,5,Sayadej Vongsopha,2021-03-28,It doesn't show the user review.,en,neutral,0.4965,EV·충전,2026-06-05 09:24:42.911098+00
1586,google_play,Grab,mobility_superapp,SEA,5,sumontha fai,2026-05-10,คนขับพูดจาดีมาก,th,positive,0.8194,기타,2026-06-05 09:24:42.911098+00
1588,google_play,Grab,mobility_superapp,SEA,5,นยสส นา,2026-05-09,ตรงเวลา พูดจาสุภาพ,th,neutral,0.5729,기타,2026-06-05 09:24:42.911098+00
1589,google_play,Grab,mobility_superapp,SEA,5,ฐิติวัฒน์ พยัคมะเริง,2026-05-09,สะดวกมากครับส่งเร็ว,th,neutral,0.5119,기타,2026-06-05 09:24:42.911098+00
1590,google_play,Grab,mobility_superapp,SEA,2,Gumpa Singpirom,2026-05-09,ระบบต้องเปลี่ยนวิธีชำระเงินทุกรอบ ไม่มีฟิคระบบที่ใช้ประจำไม่ดีเลย,th,negative,0.8542,결제,2026-06-05 09:24:42.911098+00
1591,google_play,Grab,mobility_superapp,SEA,5,สุกัญญา ศรีเที่ยง,2026-05-09,บริการดี เวลาตรงดี,th,positive,0.568,서비스,2026-06-05 09:24:42.911098+00
3002,google_play,Gojek,mobility_superapp,SEA,5,Seven Music,2024-08-09,"Tốt, nhiều dịch vụ tiện dụng",vi,positive,0.7863,기타,2026-06-05 09:24:42.911098+00
3007,google_play,Gojek,mobility_superapp,SEA,5,Xuan Quach,2024-08-07,xuân,vi,neutral,0.3796,기타,2026-06-05 09:24:42.911098+00
1512,google_play,Grab,mobility_superapp,SEA,1,Kimhun Phithornworn,2026-05-17,แอพแย่มากครับ เวลาเจอปัญหาดึกๆติดต่อใครไม่ได้เลย ช่องทางเป็นใบ้หมด ระบบก็ใช่จะดี ไม่มีเจ้าหน้าที่ซัพพอร์ตเลยซักคน ให้คุยแต่กับ AI คือใช้อะไรคิดครับ เลิกใช้ !,th,negative,0.919,기타,2026-06-05 09:24:42.911098+00
1514,google_play,Grab,mobility_superapp,SEA,2,Mydrive555,2026-05-16,คนขับเจอรถติดเจอสถานการณ์เยอะแยะต้องมาเจอลูกค้าที่งี่เง่า เงินชดเชยไม่เข้าแบบฟอร์มก็กรอกยากติดต่อไม่ได้เลย หักค่าคอมค่าบริการสารพัดไปแล้ว แค่จะคืนเงินให้คนขับมันยากมากมายขนาดนี้เลยหรอ,th,negative,0.8559,결제,2026-06-05 09:24:42.911098+00
1355,google_play,Grab,mobility_superapp,SEA,1,jameszaza Z,2026-05-30,ช้ามากขนาดสั่งไปเผื่อเป็นชั่วโมงยังช้าเป็นครึ่งชั่วโมงอุตส่าห์จ่ายค่าส่งเพิ่มเพื่อให้ตรงเวลาแล้วการันตีด้วยนะว่าตรงเวลา กลับได้คำตอบว่าส่งล่าช้าได้แค่ส่วนลดแล้วจะเลือกจ่ายเพิ่มเพื่อให้ตรงเวลาทำไมถ้าอยากได้ส่วนลดคิดบ้าง จะยกเลิกก็ไม่ให้ต้องสั่งเผื่อเวลาสัก 3 ชั่วโมงเลยมั้ง,th,negative,0.5012,기타,2026-06-05 09:24:42.911098+00
1356,google_play,Grab,mobility_superapp,SEA,5,ผีกระ หัง,2026-05-30,sjejek,hr,neutral,0.3806,기타,2026-06-05 09:24:42.911098+00
1357,google_play,Grab,mobility_superapp,SEA,5,Pawida Kongpirat,2026-05-30,ดีมากค่ะ ส่งไว,th,positive,0.844,기타,2026-06-05 09:24:42.911098+00
1358,google_play,Grab,mobility_superapp,SEA,5,อัณศยา ไชยพยวน,2026-05-30,รอบหน้าจะบริการใช้อีกค่ะ,th,neutral,0.6591,서비스,2026-06-05 09:24:42.911098+00
1359,google_play,Grab,mobility_superapp,SEA,5,Titirat C,2026-05-30,ส่งเร็วส่งดีบริการดีค่ะ,th,positive,0.6089,서비스,2026-06-05 09:24:42.911098+00
1360,google_play,Grab,mobility_superapp,SEA,5,กวี สินส่ง,2026-05-30,สั่งของได้รวดเร็วทันใจ,th,neutral,0.568,기타,2026-06-05 09:24:42.911098+00
1361,google_play,Grab,mobility_superapp,SEA,5,รวิวรรณ จําปา,2026-05-30,สุภาพ พูดจาไพเราะค่ะ,th,positive,0.4582,기타,2026-06-05 09:24:42.911098+00
1362,google_play,Grab,mobility_superapp,SEA,5,ไพรวัลย์ พรหมสุขันธ์,2026-05-30,รถสะอาด ขับนิ่มมากๆค่ะ,th,positive,0.8463,배차·대기,2026-06-05 09:24:42.911098+00
1363,google_play,Grab,mobility_superapp,SEA,1,Apinin KEEP MOVING FORWARD,2026-05-30,ห่วยแตก ให้รอ 20 นาที ละกดยกเลิก เจ๊งๆไปเถอะ อย่าให้บริการเลย ให้บริษัทที่มีศักยภาพในการคัดคนดีกว่า,th,negative,0.8783,서비스,2026-06-05 09:24:42.911098+00
1364,google_play,Grab,mobility_superapp,SEA,5,Ja'r Save'MyLife,2026-05-30,เดินทางสะดวก 😁💕✅,th,positive,0.801,기타,2026-06-05 09:24:42.911098+00
1365,google_play,Grab,mobility_superapp,SEA,1,Jeena Jeenarinn,2026-05-30,เป็นลูกค้าGOMO ได้โปร Grab unlimited ใช้ยากชิบหาย โมโหละ ทำไมไม่จดจำรหัสโปร ไม่สั่งละ ใช้ช้อปปี้เหมือนเดิมดีแล้ว โค้ดใช้ง่ายกว่า เพิ่มอัตโนมัติ แก๊ปโคตรห่วยแตก สรุปไม่ได้สั่งอะไรเลย,th,negative,0.7988,기타,2026-06-05 09:24:42.911098+00
1366,google_play,Grab,mobility_superapp,SEA,5,Phonphet,2026-05-29,ใช้ง่าย,th,neutral,0.459,기타,2026-06-05 09:24:42.911098+00
1367,google_play,Grab,mobility_superapp,SEA,1,Chaiwatcharawat Tunsuthawat,2026-05-29,ที่จริงไม่อยากให้คะแนนด้วยซ้ำ อุมาก ยืนรอนานมาก รถมาไม่ถึงสักที พอกดยกเลิก บอกว่ารถมาถึงแล้ว งงนะ ยืนรอ 10 นาที รถจอดอยู่ที่เดิม ทั้งที่รถก็ไม่ได้ติด ยืนอยู่ข้างถนน พยายามมองหารถมองป้ายทะเบียนว่าคันไหน พอกดยกเลิก หลังเงินกุเลย 30 บาท,th,negative,0.7697,결제,2026-06-05 09:24:42.911098+00
1368,google_play,Grab,mobility_superapp,SEA,3,Kamolwan Ausavatavegul,2026-05-29,ราคาแบบว่าเกินไปอัพโหด,th,negative,0.8116,요금,2026-06-05 09:24:42.911098+00
1369,google_play,Grab,mobility_superapp,SEA,5,จารุณี เจ้ากลดี,2026-05-29,ดีคะ,th,positive,0.6186,기타,2026-06-05 09:24:42.911098+00
1395,google_play,Grab,mobility_superapp,SEA,5,Yao Yao pa,2026-05-27,ขับดีมากๆค่ะ,th,positive,0.8576,기타,2026-06-05 09:24:42.911098+00
1396,google_play,Grab,mobility_superapp,SEA,5,แคลช แมวส้ม,2026-05-27,ขับดี รู้เส้นทาง,th,positive,0.5229,기타,2026-06-05 09:24:42.911098+00
1397,google_play,Grab,mobility_superapp,SEA,5,Peera kamsudsang,2026-05-27,เยืยมมากเลย,th,positive,0.4967,기타,2026-06-05 09:24:42.911098+00
1398,google_play,Grab,mobility_superapp,SEA,5,Witsurasuk Pasaleeh,2026-05-27,เยี่ยมมากบริการดี,th,positive,0.8154,서비스,2026-06-05 09:24:42.911098+00
1399,google_play,Grab,mobility_superapp,SEA,1,Piryada Houpunnooy063,2026-05-26,ส่งโครตช้า ปรับปรุงบ้างนะ,th,negative,0.8144,기타,2026-06-05 09:24:42.911098+00
1370,google_play,Grab,mobility_superapp,SEA,1,Ranchida Masuk,2026-05-29,มีศูนย์ดาวไหมไม่อยากให้คะแนนเลยอยากให้ติดลบมากๆห่วยแตกมากเลยเรื่อง appปักอีกทึ่ไปส่งอีกทึ่ทั้งๆที่พยายามปักหมุดให้ตรงแล้วก็ยังอุตส่าห์เลื่อนอีกต้องการให้ลูกค้ากับ rider ทะเลาะกันหรือไงบ้าหรือป่าวเป็นแิปที่ห่วยมากเรื่องมุดสั่ง LINE man ไม่เห็นเป็นแบบนี้เลย ไม่สร้างมุดให้มันดีควรจะพัฒนาเรื่องมุดก่อนจะให้ส่วนลดมากมายไปพัฒนาเรื่องหมุดก่อนเถอะ,th,negative,0.861,기타,2026-06-05 09:24:42.911098+00
1371,google_play,Grab,mobility_superapp,SEA,1,Genius,2026-05-29,เปิดรับงานมาเป็น ช.ม ไม่มีอะไรเข้าเลย,th,neutral,0.4982,기타,2026-06-05 09:24:42.911098+00
1372,google_play,Grab,mobility_superapp,SEA,5,นาย ฐิติพนธ์ ศรีโบราณ,2026-05-29,ดีครับ,th,positive,0.6663,기타,2026-06-05 09:24:42.911098+00
1919,google_play,Grab,mobility_superapp,SEA,5,Ymhaf Ymhaf,2026-06-02,useful,ro,positive,0.38,기타,2026-06-05 09:24:42.911098+00
1373,google_play,Grab,mobility_superapp,SEA,1,TonG TonG,2026-05-29,สมองขยะไฮสวะ,th,negative,0.8954,기타,2026-06-05 09:24:42.911098+00
1374,google_play,Grab,mobility_superapp,SEA,5,เทียนชัย,2026-05-28,บริการดีมากครับไม่แพงมากครับผม,th,positive,0.692,서비스,2026-06-05 09:24:42.911098+00
1375,google_play,Grab,mobility_superapp,SEA,2,sitta wannasathain,2026-05-28,"เรียกรถ นะ พอมี เซฟไบค์ ก้อ ไม่มีรถบ้างล่ะ .., ถ้าแอพอยากเเข่งขันต้องไม่หัก% ไรเดอร์สิ ,., น้ำมันขึ้น เเต่แอพเอารายได้อย่างเดียวก้อ เอาเปรียบเกิน",th,negative,0.6194,배차·대기,2026-06-05 09:24:42.911098+00
1376,google_play,Grab,mobility_superapp,SEA,5,Toommy Ratchaya,2026-05-28,ใช้งานง่าย สะดวก ส่วนลดเยอะ,th,positive,0.6201,기타,2026-06-05 09:24:42.911098+00
1377,google_play,Grab,mobility_superapp,SEA,1,Hello queen,2026-05-28,คือเรียกแกรปเวลาก่อนเรียกรถ3นาทีกดจริงรอ10นาทีคือปัญญาอ่อน เรื่องเดิมๆรอรถ6รอจริง12,th,negative,0.6888,배차·대기,2026-06-05 09:24:42.911098+00
1378,google_play,Grab,mobility_superapp,SEA,4,ธวัชชัย มลศิริ,2026-05-28,อาหารดี แต่ปัญหาอยู่ที่แอพ พิกัดที่ผมสั่งทำไมไม่ตรงกับที่แจ้ง ไปปรากฏที้ไหนก็ไม่รู้ ส่งผิดตลอดจนรู้สึกเบื่อ ตอนสั่งจับสัญญานมือถือไม่ได้หรือ,th,negative,0.8312,기타,2026-06-05 09:24:42.911098+00
1933,google_play,Grab,mobility_superapp,SEA,5,Ermawati PhD,2026-06-02,perjalanan nyaman ga ngebut2,id,positive,0.5316,기타,2026-06-05 09:24:42.911098+00
1934,google_play,Grab,mobility_superapp,SEA,1,Ivan James Freires,2026-06-02,my past order has been nothing but horrible. always delayed delivery no matter if you pay for priority or not. the drivers even deliver my order at the very last even though my location is very near from the restaurant itself. alyaws keeps changing the delivery time so that grab wont be able to compensate late arrivals. im considering switching to food panda,en,negative,0.9451,EV·충전,2026-06-05 09:24:42.911098+00
1935,google_play,Grab,mobility_superapp,SEA,4,Tammy Choosri,2026-06-02,Location stalls quite often. But overall very good,en,positive,0.5434,기타,2026-06-05 09:24:42.911098+00
1936,google_play,Grab,mobility_superapp,SEA,2,Kama Bistari Muhammad,2026-06-02,not everything can be solved via bot. please establish human assistance to attend urgent cases,en,neutral,0.5097,EV·충전,2026-06-05 09:24:42.911098+00
1937,google_play,Grab,mobility_superapp,SEA,5,Angelita Casipit,2026-06-02,great,ro,positive,0.5718,기타,2026-06-05 09:24:42.911098+00
1938,google_play,Grab,mobility_superapp,SEA,5,Md Safiqul,2026-06-02,য়য়৭ি৮ য় আ,bn,neutral,0.5998,기타,2026-06-05 09:24:42.911098+00
1939,google_play,Grab,mobility_superapp,SEA,5,Domenic Gilbolingo,2026-06-02,"Mabilis at walang kuskus balungos po, hehhe",tl,positive,0.6119,기타,2026-06-05 09:24:42.911098+00
1940,google_play,Grab,mobility_superapp,SEA,5,Yuh Kuin Cheong,2026-06-02,8 mins wait but turn up 15 minutes. I'm very disappointed.,en,negative,0.9539,배차·대기,2026-06-05 09:24:42.911098+00
1941,google_play,Grab,mobility_superapp,SEA,5,Raul Jr Biliran,2026-06-02,satisfied ❤️,da,positive,0.6799,기타,2026-06-05 09:24:42.911098+00
1840,google_play,Grab,mobility_superapp,SEA,5,Christobel De Cruz,2026-06-03,Brilliant way to get around a very busy city!,en,positive,0.9033,기타,2026-06-05 09:24:42.911098+00
909,google_play,Grab,mobility_superapp,SEA,1,Nguyên Đỗ Đan,2026-05-31,ko thích,vi,neutral,0.3566,기타,2026-06-05 09:24:42.911098+00
1841,google_play,Grab,mobility_superapp,SEA,1,Jit Lee,2026-06-03,"Terrible Terrible app when ordering food. Never on time, can adjust timing 3 times without allowing cancellation. Food ready for pickup but delivered an hour later. Grab excuse was they grouped orders, but at the expense of customers? Possible to Group orders for a 30 mins delivery, not realistic. Short delivery timing to entice customer to order and after that, beyond our control...cannot cancel and lots of generic excuses when you seek help. Full of bullsxxx!",en,negative,0.9354,EV·충전,2026-06-05 09:24:42.911098+00
1842,google_play,Grab,mobility_superapp,SEA,1,J J,2026-06-03,Apps keep on freezing. I tried to cancel multiple times but the driver still came and charge me the no show fee. The worst apps ever!,en,negative,0.952,EV·충전,2026-06-05 09:24:42.911098+00
1843,google_play,Grab,mobility_superapp,SEA,1,Andrew Barnhart,2026-06-03,"My food took 1.5 hours to be delivered and was cold and hard but Grab refused to refund me, even though I order twice daily through the app and have VIP status. Obviously VIP means nothing to them. They guarantee a refund if the food is late but it's a lie. I'll use the Lineman app whenever I can instead",en,negative,0.9277,EV·충전,2026-06-05 09:24:42.911098+00
1844,google_play,Grab,mobility_superapp,SEA,5,geoff boyd,2026-06-03,excellent 👍,ca,positive,0.7534,기타,2026-06-05 09:24:42.911098+00
1845,google_play,Grab,mobility_superapp,SEA,1,Serafim Sinaga,2026-06-03,order saya sering di cancel gatau kenapa,id,negative,0.8278,기타,2026-06-05 09:24:42.911098+00
1846,google_play,Grab,mobility_superapp,SEA,1,Michael Thomas,2026-06-03,"Scammy company. Ive used grab for years and it used to be pretty good. recently I've had several issues, including inedible food, and grab refuses to refund the full amount paid. I'm done with Grab, totally unacceptable behavior from them. Avoid like the plague.",en,negative,0.9439,EV·충전,2026-06-05 09:24:42.911098+00
1847,google_play,Grab,mobility_superapp,SEA,5,Roger Beins,2026-06-03,truly a 5 ⭐ effort & experience BT,en,positive,0.7203,기타,2026-06-05 09:24:42.911098+00
1848,google_play,Grab,mobility_superapp,SEA,5,Semoga Mendapat BarokaH,2026-06-03,Semoga tetap melayani dengan memuaskan. Sesuai dengan kwalitas yang telah baik selama ini,id,positive,0.7734,기타,2026-06-05 09:24:42.911098+00
1849,google_play,Grab,mobility_superapp,SEA,1,Lim,2026-06-03,"terrible service, often late deliveries. not very accountable for their own, problems would be blamed to either drivers or merchants. lost time from you would never be compensated.",en,negative,0.9541,EV·충전,2026-06-05 09:24:42.911098+00
1850,google_play,Grab,mobility_superapp,SEA,1,nerdwekwek,2026-06-03,banyak iklannya lah pokonya jd mls,id,negative,0.9048,기타,2026-06-05 09:24:42.911098+00
1851,google_play,Grab,mobility_superapp,SEA,3,sitii maulina,2026-06-03,"i have to update the app when i really have to go somewhere, and it took so long. pls gave choice to update it sometime later",en,negative,0.5719,기타,2026-06-05 09:24:42.911098+00
1852,google_play,Grab,mobility_superapp,SEA,3,Cloaktastic,2026-06-03,"Không biết ăn gì, app cứ gợi ý một đống cái na ná nhau",vi,negative,0.5977,기타,2026-06-05 09:24:42.911098+00
1853,google_play,Grab,mobility_superapp,SEA,5,John McLeod,2026-06-03,Giving 5 stars because the customer service experience is elite. Irreplaceable app for southeast Asia.,en,positive,0.8812,서비스,2026-06-05 09:24:42.911098+00
1854,google_play,Grab,mobility_superapp,SEA,5,Feilong Zippofeilong,2026-06-03,Very nice,pl,positive,0.7374,기타,2026-06-05 09:24:42.911098+00
1436,google_play,Grab,mobility_superapp,SEA,5,เปิ้ล สีธงชัย,2026-05-23,ตรงต่อเวลาดีค่ะ,th,positive,0.6993,기타,2026-06-05 09:24:42.911098+00
1437,google_play,Grab,mobility_superapp,SEA,1,บุญญาพร มีมานะ,2026-05-23,แย่มาก อยู่อีกฟากถนน ก็ปักหมุดอีกฟากถนน ไม่มีความเสถียรด้านสถานที่เลย คนขับก็ไม่ยอมมารับ แถมไม่ยกเลิก พอเรายกเลิก ทำไมลูกค้าต้องมาเสีบเงินเอง ในเมื่อคนขับเป็นคนยกเลิก ไม่ยอมมารับ,th,negative,0.9221,결제,2026-06-05 09:24:42.911098+00
1438,google_play,Grab,mobility_superapp,SEA,3,Galaxy Phone,2026-05-23,ร้านนี้ให้ผักสดน้อยมากค่ะ.. ขนาดสั่งไป3ถุงก็ยังให้น้อยยุ.. สั่งไปหลายรอบแล้วสั่งไปกี่ถุงก็ให้ผักเท่าเดิม,th,negative,0.7183,기타,2026-06-05 09:24:42.911098+00
1439,google_play,Grab,mobility_superapp,SEA,5,ying Tamu tami,2026-05-23,ปลอดภัยรวดเร็ว,th,neutral,0.5603,기타,2026-06-05 09:24:42.911098+00
1440,google_play,Grab,mobility_superapp,SEA,5,แวฮามัดสับรี มะมิง,2026-05-23,ดีมากครับ,th,positive,0.7853,기타,2026-06-05 09:24:42.911098+00
1441,google_play,Grab,mobility_superapp,SEA,1,Kittisak Suwanasilp,2026-05-23,ราคามอเตอร์ไซค์ถูกเกินไปเห็นใจคนขับแต่ทางบริษัทหัก30%+++เหมือนไรเดอร์ทำงานให้บริษัทโดยไม่ได้อะไรเลย,th,negative,0.4594,요금,2026-06-05 09:24:42.911098+00
1442,google_play,Grab,mobility_superapp,SEA,3,Dewil “ณ.” Chiang mai,2026-05-22,หการเข้าใช้บริการควรปรับปรุงเข้าใช้ไม่ได้,th,negative,0.7602,서비스,2026-06-05 09:24:42.911098+00
1443,google_play,Grab,mobility_superapp,SEA,4,Phanwarot Pakkalo (Lubpui),2026-05-22,ดีเป็นอย่างบาง,th,positive,0.4739,기타,2026-06-05 09:24:42.911098+00
401,google_play,LOCA Taxi,kokkok,LAO,5,ไช อุด์ม,2020-07-04,The best,en,positive,0.7933,기타,2026-06-05 09:24:42.911098+00
402,google_play,LOCA Taxi,kokkok,LAO,5,ຜູ້ໃຊ້ Google,2019-12-11,ອັດທະຍາໃສດີ,unknown,positive,0.6979,기타,2026-06-05 09:24:42.911098+00
